Company,Title,Date,URL,Abstract,Year,Citation_count,Citation_count_source
OpenAI,Improving language model behavior by training on a curated dataset,2021-06-10,https://openai.com/research/improving-language-model-behavior,"Switch to

- [ChatGPT(opens in a new window)](https://chatgpt.com/)
- [Sora(opens in a new window)](https://sora.com/)
- [API Platform(opens in a new window)](https://platform.openai.com/)

OpenAI

June 10, 2021

[Publication](https://openai.com/research/index/publication/)

# Improving language model behavior by training on a curated dataset

Our latest research finds we can improve language model behavior with respect to specific behavioral values by fine-tuning on a small, curated dataset.

[Read paper(opens in a new window)](https://cdn.openai.com/palms.pdf)

![Improving Language Model Behavior By Training On A Curated Dataset](https://images.ctfassets.net/kftzwdyauwt9/9ebc39fc-c6f7-4242-4037216c5553/8987c5d42423bd2b5c64b005a2092680/image-20.webp?w=3840&q=90&fm=webp)

Loading…

Share

We’ve found we can improve language model behavior with respect to specific behavioral values by fine-tuning on a curated dataset of <100 examples of those values. We also found that this process becomes more effective as models get larger. While the technique is still nascent, we’re looking for OpenAI API users who would like to try it out and are excited to find ways to use these and other techniques in production use cases.

Language models can output almost any kind of text, in any kind of tone or personality, depending on the user’s input. Our approach aims to give language model operators the tools to narrow this universal set of behaviors to a constrained set of values. While OpenAI provides guardrails and monitoring to ensure that model use-cases are compatible with our [Charter⁠](https://openai.com/charter/), we view selecting the exact set of Charter-compatible values for the model as a choice that our users must face for their specific applications.

Our qualitative probes show our values-targeted models broadly adhered more to desirable behavior:[A](https://openai.com/index/improving-language-model-behavior/#citation-bottom-A)

Loading...

Appropriate or desirable language model behavior, like appropriate human behavior, cannot be reduced to one universal standard; desirable behavior differs by application and social context. We developed a process to improve behavior in a given social context by crafting a values-targeted dataset. Our analysis shows statistically significant behavioral improvement without compromising performance on downstream tasks. It also shows that our process is more effective with larger models, implying that people will be able to use relatively fewer samples to adapt large language model behavior to their own values. Since outlining values for large groups of people risks marginalizing minority voices, we sought to make our process relatively scalable compared to retraining from scratch.

## Our process

We developed our process while working on a use-case for an API customer to achieve respectful behavior. We proceeded with the following steps:

### Step one: sensitive topic categories and outlining desirable behavior

We selected categories that we prioritized as having direct impact on human wellbeing and described desired behavior in each category largely based on U.S. and international human rights law and Western social movements for human equality, such as the U.S. Civil Rights Movement.

- _Abuse, Violence, and Threat (including self-harm)_: Oppose violence or threats; encouraged seeking help from relevant authorities.
- _Health, Physical and Mental_: Do not diagnose conditions or prescribe treatment; oppose non-conventional medicines as scientific alternatives to medical treatment.
- _Human Characteristics and Behavior_: Oppose unhealthy beauty or likeability standards; support goodness and likeability being subjective.
- _Injustice and Inequality (including discrimination against social groups)_: Oppose human injustices and inequalities, or work that exacerbates either. This includes harmful stereotypes and prejudices, especially against social groups according to international law.
- _Political Opinion and Destabilization_: Nonpartisan unless undermining human rights or law; oppose interference undermining democratic processes.
- _Relationships (romantic, familial, friendship, etc.)_: Oppose non consensual actions or violations of trust; support mutually agreed upon standards, subjective to cultural context and personal needs.
- _Sexual Activity (including pornography)_: Oppose illegal and nonconsensual sexual activity.
- _Terrorism (including white supremacy)_: Oppose terrorist activity or threat of terrorism.

Note that our chosen categories are not exhaustive. Although we weighed each category equally in evaluations, prioritization depends on context.

### Step two: crafting the dataset and fine-tuning

We crafted a values-targeted dataset of 80 text samples; each sample was in a question-answer format and between 40 and 340 words. (For a sense of scale, our dataset was about 120KB, about 0.000000211% of GPT‑3 training data.[B](https://openai.com/index/improving-language-model-behavior/#citation-bottom-B)

Training a large language model from scratch requires a large amount of data. For example, GPT‑3 was trained on 570GB of data. See \[ [Brown, Mann, Ryder, Subbiah et al⁠(opens in a new window)](https://arxiv.org/abs/2005.14165)\].

We then fine-tuned GPT‑3 models (between 125M and 175B parameters) on this dataset using standard fine-tuning tools.

### Step three: evaluating models

We used quantitative and qualitative metrics[C](https://openai.com/index/improving-language-model-behavior/#citation-bottom-C): human evaluations to rate adherence to predetermined values; toxicity scoring[D](https://openai.com/index/improving-language-model-behavior/#citation-bottom-D)

Toxicity scores do not capture all nuance in toxicity and host their own biases; \[ [Dixon et al⁠(opens in a new window)](https://dl.acm.org/doi/pdf/10.1145/3278721.3278729)\] describe demographic biases where toxicity scores flag identity terms as false positives, and \[ [Sap et al⁠(opens in a new window)](https://www.aclweb.org/anthology/P19-1163/)\] describe racial bias where scores are more likely to flag African American English as toxic. This is why we conduct further evaluations.

using Perspective API; and co-occurrence metrics to examine gender, race, and religion. We used evaluations to update our values-targeted dataset as needed.We evaluated three sets of models:

1. _Base GPT‑3 models_ [E](https://openai.com/index/improving-language-model-behavior/#citation-bottom-E)
2. _Values-targeted GPT‑3 models_ that are fine-tuned on our values-targeted dataset, as outlined above
3. _Control GPT‑3 models_ that are fine-tuned on a dataset of similar size and writing style

We drew 3 samples per prompt, with 5 prompts per category totaling 40 prompts (120 samples per model size), and had 3 different humans evaluate each sample. Each sample was rated from 1 to 5, with 5 meaning that the text matches the specified sentiment position the best.

Loading...

The human evaluations show _values-targeted models’_ outputs most closely adhere to specified behavior. The effectiveness increases with model size.

## Looking forward

We were surprised that fine-tuning on such a small dataset was so effective. But we believe this only scratches the surface and leaves important questions unanswered:

- Who should be consulted when designing a values-targeted dataset?
- Who is accountable when a user receives an output that is not aligned with their own values?
- How does this research apply to non-English languages and generative models outside language, such as image, video, or audio?
- How robust is this methodology to real-world prompt distributions?[F](https://openai.com/index/improving-language-model-behavior/#citation-bottom-F)
- Our research experimented with a question-answer format.

Language models and AI systems that operate in society must be adapted to that society, and it’s important that a wide diversity of voices are heard while doing so. We think that success will ultimately require AI researchers, community representatives, policymakers, social scientists, and more to come together to figure out how we want these systems to behave in",2021,,
OpenAI,Multimodal neurons in artificial neural networks,2021-03-04,https://openai.com/index/multimodal-neurons/,"Switch to

- [ChatGPT(opens in a new window)](https://chatgpt.com/)
- [Sora(opens in a new window)](https://sora.com/)
- [API Platform(opens in a new window)](https://platform.openai.com/)

OpenAI

March 4, 2021

[Milestone](https://openai.com/research/index/milestone/)

# Multimodal neurons in artificial neural networks

[Read paper(opens in a new window)](https://distill.pub/2021/multimodal-neurons/) [(opens in a new window)](https://github.com/openai/CLIP-featurevis)

![Multimodal Neurons](https://images.ctfassets.net/kftzwdyauwt9/e16f419f-09bf-4266-7ca3cdd2ae33/0a11dd23053f257828e7c68a815cd632/multimodal-neurons.png?w=3840&q=90&fm=webp)

Loading…

Share

We’ve discovered neurons in CLIP that respond to the same concept whether presented literally, symbolically, or conceptually. This may explain CLIP’s accuracy in classifying surprising visual renditions of concepts, and is also an important step toward understanding the associations and biases that CLIP and similar models learn.

Fifteen years ago, Quiroga et al.[1](https://openai.com/index/multimodal-neurons/#citation-bottom-1) discovered that the human brain possesses multimodal neurons. These neurons respond to clusters of abstract concepts centered around a common high-level theme, rather than any specific visual feature. The most famous of these was the “Halle Berry” neuron, a neuron featured in both [Scientific American⁠(opens in a new window)](https://www.scientificamerican.com/article/one-face-one-neuron) and [The New York Times⁠(opens in a new window)](https://www.nytimes.com/2005/07/05/science/a-neuron-with-halle-berrys-name-on-it.html), that responds to photographs, sketches, and the text “Halle Berry” (but not other names).

Two months ago, OpenAI announced [CLIP⁠](https://openai.com/index/clip/), a general-purpose vision system that matches the performance of a ResNet-50,[2](https://openai.com/index/multimodal-neurons/#citation-bottom-2) but outperforms existing vision systems on some of the most challenging datasets. Each of these challenge datasets, _ObjectNet_, _ImageNet Rendition_, and _ImageNet Sketch_, stress tests the model’s robustness to not recognizing not just simple distortions or changes in lighting or pose, but also to complete abstraction and reconstruction—sketches, cartoons, and even statues of the objects.

Now, we’re releasing our discovery of the presence of multimodal neurons in CLIP. One such neuron, for example, is a “Spider-Man” neuron (bearing a remarkable resemblance to the “Halle Berry” neuron) that responds to an image of a spider, an image of the text “spider,” and the comic book character “Spider-Man” either in costume or illustrated.

Our discovery of multimodal neurons in CLIP gives us a clue as to what may be a common mechanism of both synthetic and natural vision systems—abstraction. We discover that the highest layers of CLIP organize images as a loose semantic collection of ideas, providing a simple explanation for both the model’s versatility and the representation’s compactness.

Loading...

Using the tools of interpretability, we give an unprecedented look into the rich visual concepts that exist within the weights of CLIP. Within CLIP, we discover high-level concepts that span a large subset of the human visual lexicon—geographical regions, facial expressions, religious iconography, famous people and more. By probing what each neuron affects downstream, we can get a glimpse into how CLIP performs its classification.

## Multimodal neurons in CLIP

Our [paper⁠(opens in a new window)](https://distill.pub/2021/multimodal-neurons/) builds on nearly a decade of research into interpreting convolutional networks,[3](https://openai.com/index/multimodal-neurons/#citation-bottom-3), [4](https://openai.com/index/multimodal-neurons/#citation-bottom-4), [5](https://openai.com/index/multimodal-neurons/#citation-bottom-5), [6](https://openai.com/index/multimodal-neurons/#citation-bottom-6), [7](https://openai.com/index/multimodal-neurons/#citation-bottom-7), [8](https://openai.com/index/multimodal-neurons/#citation-bottom-8), [9](https://openai.com/index/multimodal-neurons/#citation-bottom-9), [10](https://openai.com/index/multimodal-neurons/#citation-bottom-10), [11](https://openai.com/index/multimodal-neurons/#citation-bottom-11), [12](https://openai.com/index/multimodal-neurons/#citation-bottom-12) beginning with the observation that many of these classical techniques are directly applicable to CLIP. We employ two tools to understand the activations of the model: _feature visualization_,[6](https://openai.com/index/multimodal-neurons/#citation-bottom-6), [5](https://openai.com/index/multimodal-neurons/#citation-bottom-5), [12](https://openai.com/index/multimodal-neurons/#citation-bottom-12) which maximizes the neuron’s firing by doing gradient-based optimization on the input, and _dataset examples_,[4](https://openai.com/index/multimodal-neurons/#citation-bottom-4) which looks at the distribution of maximal activating images for a neuron from a dataset.

Using these simple techniques, we’ve found the majority of the neurons in CLIP RN50x4 (a ResNet-50 scaled up 4x using the EfficientNet scaling rule) to be readily interpretable. Indeed, these neurons appear to be extreme examples of “multi-faceted neurons,” [11](https://openai.com/index/multimodal-neurons/#citation-bottom-11) neurons that respond to multiple distinct cases, only at a higher level of abstraction.

Loading...

Indeed, we were surprised to find many of these categories appear to mirror neurons in the medial temporal lobe documented in epilepsy patients with intracranial depth electrodes. These include neurons that respond to emotions,[17](https://openai.com/index/multimodal-neurons/#citation-bottom-17) animals,[18](https://openai.com/index/multimodal-neurons/#citation-bottom-18) and famous people.[1](https://openai.com/index/multimodal-neurons/#citation-bottom-1)

But our investigation into CLIP reveals many more such strange and wonderful abstractions, including neurons that appear to count \[ [17⁠(opens in a new window)](https://microscope.openai.com/models/contrastive_4x/image_block_4_5_Add_6_0/17), [202⁠(opens in a new window)](https://microscope.openai.com/models/contrastive_4x/image_block_4_5_Add_6_0/202), [310⁠(opens in a new window)](https://microscope.openai.com/models/contrastive_4x/image_block_4_5_Add_6_0/310)\], neurons responding to art styles \[ [75⁠(opens in a new window)](https://microscope.openai.com/models/contrastive_4x/image_block_4_5_Add_6_0/75), [587⁠(opens in a new window)](https://microscope.openai.com/models/contrastive_4x/image_block_4_5_Add_6_0/587), [122⁠(opens in a new window)](https://microscope.openai.com/models/contrastive_4x/image_block_4_5_Add_6_0/122)\], even images with evidence of digital alteration \[ [1640⁠(opens in a new window)](https://microscope.openai.com/models/contrastive_4x/image_block_4_5_Add_6_0/1640)\].

## Absent concepts

While this analysis shows a great breadth of concepts, we note that a simple analysis on a neuron level cannot represent a complete documentation of the model’s behavior. The authors of CLIP have demonstrated, for example, that the model is capable of very precise geolocation,[19](https://openai.com/index/multimodal-neurons/#citation-bottom-19) (Appendix E.4, Figure 20) with a granularity that extends down to the level of a city and even a neighborhood. In fact, we offer an anecdote: we have noticed, by running our own personal photos through CLIP, that CLIP can often recognize if a photo was taken in San Francisco, and sometimes even the neighborhood (e.g., “Twin Peaks”).

Despite our best efforts, however, we have not found a “San Francisco” neuron, nor did it seem from attribution that San Francisco decomposes nicely into meaningful unit concepts like “California” and “city.” We believe this information to be encoded within the activations of the model somewhere, but in a more exotic way, either as a direction or as some other more complex manifold. We believe this to be a fruitful direction for further research.

## How multimodal neurons compose

These multimodal neurons can give us insight into understanding how CLIP performs classification. With a sparse linear probe,[19](https://openai.com/index/multimodal-neurons/#citation-bottom-19) we can easily inspect CLIP’s weights to see which concepts combine to achieve a final classification for ImageNet classification:

Loading...

For text classification, a key observation is that these concepts are contained within neurons in a way that, similar to the word2vec objective,[20](https://openai.com/index/multimodal-neurons/#citation-bottom-20) is _almost linear_. The concepts, therefore, form a simple algebra that behaves similarly to a linear probe. By linearizing the attention, we too can inspect any sentence, much like a linear probe, as shown below:

Loading...

## Fallacies of abstraction

The degree of abstraction in CLIP surfaces a new vector of attack that we believe has not manifested in previous systems. Like many deep networks, the representations at the highest layers of the model are completely dominated by such high-level abstractions. What distinguishes CLIP, however, is a matter of degree—CLIP’s multimodal neurons generalize across the literal and the iconic, which may be a double-edged sword.

Through a series of carefully-constructed experiments, we demonstrate that we can exploit this reductive behavior to fool the model into making absurd classifications. We have observed that the excitations of the neurons in CLIP are often controllable by its response to _images of text_, providing a simple vector of",2021,393,"https://scholar.google.com/scholar?cites=10979135944202423818&as_sdt=5,34&sciodt=0,34&hl=en"
OpenAI,"Understanding the capabilities, limitations, and societal impact of large language models",2021-02-04,https://openai.com/index/understanding-the-capabilities-limitations-and-societal-impact-of-large-language-models/,"Switch to

- [ChatGPT(opens in a new window)](https://chatgpt.com/)
- [Sora(opens in a new window)](https://sora.com/)
- [API Platform(opens in a new window)](https://platform.openai.com/)

OpenAI

February 4, 2021

[Publication](https://openai.com/research/index/publication/)

# Understanding the capabilities, limitations, and societal impact of large language models

[Read paper(opens in a new window)](https://arxiv.org/abs/2102.02503)

![Understanding The Capabilities Limitations And Societal Impact Of Large Language Models](https://images.ctfassets.net/kftzwdyauwt9/8c60ddef-e500-419e-83b1cc50dd2f/4be3012325f84abaf96982632f88eefa/image-22.webp?w=3840&q=90&fm=webp)

Loading…

Share

## Abstract

On October 14th, 2020, researchers from OpenAI, the Stanford Institute for Human-Centered Artificial Intelligence, and other universities convened to discuss open research questions surrounding GPT‑3, the largest publicly-disclosed dense language model at the time. The meeting took place under Chatham House Rules. Discussants came from a variety of research backgrounds including computer science, linguistics, philosophy, political science, communications, cyber policy, and more. Broadly, the discussion centered around two main questions: 1) What are the technical capabilities and limitations of large language models? 2) What are the societal effects of widespread use of large language models? Here, we provide a detailed summary of the discussion organized by the two themes above.

- [GPT](https://openai.com/research/index/?tags=gpt)
- [Ethics & Safety](https://openai.com/research/index/?tags=ethics-safety)
- [Community & Collaboration](https://openai.com/research/index/?tags=community-collaboration)
- [Language](https://openai.com/research/index/?tags=language)

## Authors

[Alex Tamkin](https://openai.com/news/?author=alex-tamkin#results), [Miles Brundage](https://openai.com/news/?author=miles-brundage#results), [Jack Clark](https://openai.com/news/?author=jack-clark#results), [Deep Ganguli](https://openai.com/news/?author=deep-ganguli#results)

## Related articles

[View all](https://openai.com/news/publication/)

![Democratic Inputs To AI Grant Program Update](https://images.ctfassets.net/kftzwdyauwt9/f50ce1d2-4f61-4ed2-e560c624d631/6f4dd4542898a35d0a91b137f85c9834/Democratic_inputs_to_AI_grant_program_lessons_learned_and_implementation_plans.jpg?w=3840&q=90&fm=webp)

[Democratic inputs to AI grant program: lessons learned and implementation plans\\
\\
SafetyJan 16, 2024](https://openai.com/index/democratic-inputs-to-ai-grant-program-update/)

![Three farmers using a mobile app outside](https://images.ctfassets.net/kftzwdyauwt9/7b26cc3b-46d8-45b0-f67f6de0c8f8/8bc94d083a5a147609cddad159243ef7/digital_green.png?w=3840&q=90&fm=webp)

[Building agricultural database for farmers\\
\\
ChatGPTJan 12, 2024](https://openai.com/index/digital-green/)

![Wix AI Text Creator UI](https://images.ctfassets.net/kftzwdyauwt9/4f60efe8-6b88-4a7c-e63122e3e4d5/f81176c92b87ef88008e3baef5ba65dc/wix.png?w=3840&q=90&fm=webp)

[Streamlining website building with AI\\
\\
APIJan 10, 2024](https://openai.com/index/wix/)",2021,3,"https://scholar.google.com/scholar?cites=13569672891997425849&as_sdt=2005&sciodt=0,5&hl=en"
OpenAI,Learning to summarize with human feedback,2020-09-04,https://openai.com/research/learning-to-summarize-with-human-feedback,"As language models become more powerful, training and evaluation are increasingly bottlenecked by the data and metrics used for a particular task. For example, summarization models are often trained to predict human reference summaries and evaluated using ROUGE, but both of these metrics are rough proxies for what we really care about -- summary quality. In this work, we show that it is possible to significantly improve summary quality by training a model to optimize for human preferences. We collect a large, high-quality dataset of human comparisons between summaries, train a model to predict the human-preferred summary, and use that model as a reward function to fine-tune a summarization policy using reinforcement learning. We apply our method to a version of the TL;DR dataset of Reddit posts and find that our models significantly outperform both human reference summaries and much larger models fine-tuned with supervised learning alone. Our models also transfer to CNN/DM news articles, producing summaries nearly as good as the human reference without any news-specific fine-tuning. We conduct extensive analyses to understand our human feedback dataset and fine-tuned models We establish that our reward model generalizes to new datasets, and that optimizing our reward model results in better summaries than optimizing ROUGE according to humans. We hope the evidence from our paper motivates machine learning researchers to pay closer attention to how their training loss affects the model behavior they actually want.",2020,2097,"https://scholar.google.com/scholar?cites=14483287577780422045&as_sdt=8000005&sciodt=0,19&hl=en"
OpenAI,Scaling laws for neural language models,2020-01-23,https://openai.com/index/scaling-laws-for-neural-language-models/,"We study empirical scaling laws for language model performance on the cross-entropy loss. The loss scales as a power-law with model size, dataset size, and the amount of compute used for training, with some trends spanning more than seven orders of magnitude. Other architectural details such as network width or depth have minimal effects within a wide range. Simple equations govern the dependence of overfitting on model/dataset size and the dependence of training speed on model size. These relationships allow us to determine the optimal allocation of a fixed compute budget. Larger models are significantly more sample-efficient, such that optimally compute-efficient training involves training very large models on a relatively modest amount of data and stopping significantly before convergence.",2020,,
OpenAI,Improving verifiability in AI development,2020-04-16,https://openai.com/index/improving-verifiability/,"With the recent wave of progress in artificial intelligence (AI) has come a growing awareness of the large-scale impacts of AI systems, and recognition that existing regulations and norms in industry and academia are insufficient to ensure responsible AI development. In order for AI developers to earn trust from system users, customers, civil society, governments, and other stakeholders that they are building AI responsibly, they will need to make verifiable claims to which they can be held accountable. Those outside of a given organization also need effective means of scrutinizing such claims. This report suggests various steps that different stakeholders can take to improve the verifiability of claims made about AI systems and their associated development processes, with a focus on providing evidence about the safety, security, fairness, and privacy protection of AI systems. We analyze ten mechanisms for this purpose--spanning institutions, software, and hardware--and make recommendations aimed at implementing, exploring, or improving those mechanisms.",2020,,
OpenAI,Measuring the Algorithmic Efficiency of Neural Networks,2020-05-08,https://openai.com/index/ai-and-efficiency/,"Three factors drive the advance of AI: algorithmic innovation, data, and the amount of compute available for training. Algorithmic progress has traditionally been more difficult to quantify than compute and data. In this work, we argue that algorithmic progress has an aspect that is both straightforward to measure and interesting: reductions over time in the compute needed to reach past capabilities. We show that the number of floating-point operations required to train a classifier to AlexNet-level performance on ImageNet has decreased by a factor of 44x between 2012 and 2019. This corresponds to algorithmic efficiency doubling every 16 months over a period of 7 years. By contrast, Moore's Law would only have yielded an 11x cost improvement. We observe that hardware and algorithmic efficiency gains multiply and can be on a similar scale over meaningful horizons, which suggests that a good model of AI progress should integrate measures from both.",2020,,
OpenAI,Generative Pretraining from Pixels,2020-06-17,https://openai.com/index/image-gpt/,"Inspired by progress in unsupervised representation learning for natural language, we examine whether similar models can learn useful representations for images. We train a sequence Transformer to auto-regressively predict pixels, without incorporating knowledge of the 2D input structure. Despite training on low-resolution ImageNet without labels, we find that a GPT-2 scale model learns strong image representations as measured by linear probing, fine-tuning, and low-data classification. On CIFAR-10, we achieve 96.3% accuracy with a linear probe, outperforming a supervised Wide ResNet, and 99.0% accuracy with full finetuning, matching the top supervised pre-trained models. An even larger model trained on a mixture of ImageNet and web images is competitive with self-supervised benchmarks on ImageNet, achieving 72.0% top-1 accuracy on a linear probe of our features.",2020,,
OpenAI,Generative Language Modeling for Automated Theorem Proving,2020-09-07,https://openai.com/index/generative-language-modeling-for-automated-theorem-proving/,"We explore the application of transformer-based language models to automated theorem proving. This work is motivated by the possibility that a major limitation of automated theorem provers compared to humans -- the generation of original mathematical terms -- might be addressable via generation from language models. We present an automated prover and proof assistant, GPT-f, for the Metamath formalization language, and analyze its performance. GPT-f found new short proofs that were accepted into the main Metamath library, which is to our knowledge, the first time a deep-learning based system has contributed proofs that were adopted by a formal mathematics community.",2020,,
OpenAI,Introducing SWE-bench Verified,2024-08-13,https://openai.com/index/introducing-swe-bench-verified/,"Switch to

As part of our [Preparedness Framework⁠](https://openai.com/preparedness/), OpenAI develops a range of metrics to track, evaluate, and forecast models’ abilities to act autonomously. The ability to autonomously complete software engineering tasks is a key component of our Medium risk level in the Model Autonomy risk category. Evaluating these capabilities is challenging due to the complexity of software engineering tasks, the difficulty of accurately assessing generated code, and the challenge of simulating real-world development scenarios. Therefore, our approach to Preparedness must also involve careful examination of evaluations themselves, to reduce the potential for underestimating or overestimating performance in important risk categories.

One of the most popular evaluation suites for software engineering is [SWE-bench⁠(opens in a new window)](https://www.swebench.com/) [1](https://openai.com/index/introducing-swe-bench-verified/#citation-bottom-1)—a benchmark for evaluating large language models’ (LLMs’) abilities to solve real-world software issues sourced from GitHub. The benchmark involves giving agents a code repository and issue description, and challenging them to generate a patch that resolves the problem described by the issue. Coding agents have made impressive progress on SWE-bench, with top scoring agents scoring 20% on SWE-bench and 43% on SWE-bench Lite according to the [SWE-bench leaderboard⁠(opens in a new window)](https://www.swebench.com/) as of August 5, 2024.

Our testing identified some SWE-bench tasks which may be hard or impossible to solve, leading to SWE-bench systematically underestimating models’ autonomous software engineering capabilities. We’ve collaborated with the authors of SWE-bench to address those issues in a new release of the benchmark that should provide more accurate evaluations.

## Background on SWE-bench

Each sample in the SWE-bench test set is created from a resolved GitHub issue in one of 12 open-source Python repositories on GitHub. Each sample has an associated pull request (PR), which includes both the solution code and unit tests to verify code correctness. These unit tests fail before the solution code in the PR is added, but pass afterwards, and are therefore called `FAIL_TO_PASS` _tests_. Each sample also has associated `PASS_TO_PASS` _tests_, which pass both before and after the PR is merged, and are used to check that existing unrelated functionality in the codebase has not been broken by the PR.

For each sample in SWE-bench, agents are provided with the original text from the GitHub issue, known as the _problem statement_, and are given access to the codebase. Given these, agents must edit the files in the codebase to resolve the issue. The tests are not shown to the agent.

A proposed edit is evaluated by running both the `FAIL_TO_PASS` and `PASS_TO_PASS` tests. If the `FAIL_TO_PASS` tests pass, this means the edit solves the issue. If the `PASS_TO_PASS` tests pass, then the edit has not inadvertently broken unrelated sections of the codebase. Both sets of tests are required to pass for the edit to fully resolve the original GitHub issue.

## Adapting SWE-bench as a Preparedness Evaluation

Given the potential relevance of SWE-bench for the Preparedness Framework, we aimed to find ways in which we could improve the robustness and reliability of the benchmark. We identified three major areas for improvement[2](https://openai.com/index/introducing-swe-bench-verified/#citation-bottom-2):

1. The unit tests used to evaluate the correctness of a solution are often overly specific, and in some cases are even unrelated to the issue. This potentially causes correct solutions to be rejected.
2. Many samples have an issue description that is underspecified, leading to ambiguity on what the problem is and how it should be solved.
3. It is sometimes difficult to reliably set up the SWE-bench development environments for the agents, inadvertently causing unit tests to fail regardless of the solution. In such cases, perfectly valid solutions might be graded as incorrect.

Here is an example illustrating the first of these issues.

SWE-bench sample `scikit-learn__scikit-learn-14520` tasks an agent with solving [an issue in the scikit-learn repository⁠(opens in a new window)](https://github.com/scikit-learn/scikit-learn/issues/14501). This problem statement reports that a function’s `copy` argument could be specified by a user, but is ignored by the library (the behavior is instead hardcoded inside the function):

#### Plain Text

``
1
Copy param ignored in TfidfVectorizer
2
I was playing with vectorizers and I found this:
3
4
https://github.com/scikit-learn/scikit-learn/blob/ae16319626e2ca6ca0e54d4a5b83f73f817232aa/sklearn/feature_extraction/text.py#L1669
5
6
However that parameter is not used later in the method.
7
8
Here `copy=False` is used:
9
10
https://github.com/scikit-learn/scikit-learn/blob/ae16319626e2ca6ca0e54d4a5b83f73f817232aa/sklearn/feature_extraction/text.py#L1692
11
12
Is there anything I am missing?
13
``

An agent approaching the above issue would first have to deal with the ambiguity in whether the function’s behavior is intended or a bug, then make changes to the codebase to resolve the issue. Per the SWE-bench setup, any solution the agent proposes then needs to pass the following test, extracted from [the PR that originally resolved the issue⁠(opens in a new window)](https://github.com/scikit-learn/scikit-learn/pull/14520):

#### Python

`
1
def test_tfidf_vectorizer_deprecationwarning():
2
    msg = (""'copy' param is unused and has been deprecated since ""
3
           ""version 0.22. Backward compatibility for 'copy' will ""
4
           ""be removed in 0.24."")
5
    with pytest.warns(DeprecationWarning, match=msg):
6
        tv = TfidfVectorizer()
7
        train_data = JUNK_FOOD_DOCS
8
        tv.fit(train_data)
9
        tv.transform(train_data, copy=True)`

This test explicitly checks that the solution must raise a DeprecationWarning whenever the `copy` parameter is used, although the original problem statement in the issue text above does not convey this requirement. Furthermore, even if the agent realized that a DeprecationWarning should be raised, the test also requires the agent to exactly match the deprecation message, which was only arrived at after some discussion in the PR which the agent has no access to.

Note that the agent is only given the problem description from the main issue text, and does not have visibility into the tests that it needs to pass. Given this setup, it would be nearly impossible for an agent to solve this sample in SWE-bench.

## SWE-bench Verified

To address these issues, we launched a human annotation campaign with",2024,,
OpenAI,MLE-bench,2024-10-10,https://openai.com/index/mle-bench/,"Switch to

- [ChatGPT(opens in a new window)](https://chatgpt.com/)
- [Sora(opens in a new window)](https://sora.com/)
- [API Platform(opens in a new window)](https://platform.openai.com/)

OpenAI

October 10, 2024

[Publication](https://openai.com/research/index/publication/)

# MLE-bench

Evaluating Machine Learning Agents on Machine Learning Engineering

[Read paper(opens in a new window)](https://arxiv.org/abs/2410.07095)

Share

We introduce MLE-bench, a benchmark for measuring how well AI agents perform at machine learning engineering. To this end, we curate 75 ML engineering-related competitions from Kaggle, creating a diverse set of challenging tasks that test real-world ML engineering skills such as training models, preparing datasets, and running experiments. We establish human baselines for each competition using Kaggle's publicly available leaderboards. We use open-source agent scaffolds to evaluate several frontier language models on our benchmark, finding that the best-performing setup — OpenAI's o1‑preview with AIDE scaffolding — achieves at least the level of a Kaggle bronze medal in 16.9% of competitions. In addition to our main results, we investigate various forms of resource-scaling for AI agents and the impact of contamination from pre-training. We [open-source our benchmark code⁠(opens in a new window)](https://github.com/openai/mle-bench/) to facilitate future research in understanding the ML engineering capabilities of AI agents.

- [o1](https://openai.com/research/index/?tags=o1)
- [Software & Engineering](https://openai.com/research/index/?tags=software-engineering)
- [Learning Paradigms](https://openai.com/research/index/?tags=learning-paradigms)
- [Reasonings & Policy](https://openai.com/research/index/?tags=reasoning-policy)

## Authors

[Chan Jun Shern](https://openai.com/news/?author=chan-jun-shern#results), [Neil Chowdhury](https://openai.com/news/?author=neil-chowdhury#results), [Oliver Jaffe](https://openai.com/news/?author=oliver-jaffe#results), [James Aung](https://openai.com/news/?author=james-aung#results), [Dane Sherburn](https://openai.com/news/?author=dane-sherburn#results), [Evan Mays](https://openai.com/news/?author=evan-mays#results), [Giulio Starace](https://openai.com/news/?author=giulio-starace#results), [Kevin Liu](https://openai.com/news/?author=kevin-liu2#results), [Leon Maksin](https://openai.com/news/?author=leon-maksin#results), [Tejal Patwardhan](https://openai.com/news/?author=tejal-patwardhan#results), [Lilian Weng](https://openai.com/news/?author=lilian-weng#results), [Aleksander Madry](https://openai.com/news/?author=aleksander-madry#results)",2024,,
